World Name: GOOFINDER
Size: 100x60
Tile Count: 6000
Version: 25
Flags: 64
Weather: Base=0, Current=8

--- TILE LIST ---
Index | X, Y | Fg | Bg | Flags | TileFlags | Type | Extra Data
 1762 |  62,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1763 |  63,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1764 |  64,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1765 |  65,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1766 |  66,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1767 |  67,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1768 |  68,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1769 |  69,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1770 |  70,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1771 |  71,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1772 |  72,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1773 |  73,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1774 |  74,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1775 |  75,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1776 |  76,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1777 |  77,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1778 |  78,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1779 |  79,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1780 |  80,  17 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1781 |  81,  17 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1782 |  82,  17 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1783 |  83,  17 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1784 |  84,  17 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1785 |  85,  17 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1786 |  86,  17 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 1787 |  87,  17 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1788 |  88,  17 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 1789 |  89,  17 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 1790 |  90,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1791 |  91,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1792 |  92,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1793 |  93,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1794 |  94,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1795 |  95,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1796 |  96,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1797 |  97,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1798 |  98,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1799 |  99,  17 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1800 |   0,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1801 |   1,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1802 |   2,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1803 |   3,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1804 |   4,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1805 |   5,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1806 |   6,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1807 |   7,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1808 |   8,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1809 |   9,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1810 |  10,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1811 |  11,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1812 |  12,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1813 |  13,  18 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1814 |  14,  18 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1815 |  15,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1816 |  16,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1817 |  17,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1818 |  18,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1819 |  19,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1820 |  20,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1821 |  21,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1822 |  22,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1823 |  23,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1824 |  24,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1825 |  25,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1826 |  26,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1827 |  27,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1828 |  28,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1829 |  29,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1830 |  30,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1831 |  31,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1832 |  32,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1833 |  33,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1834 |  34,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1835 |  35,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1836 |  36,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1837 |  37,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1838 |  38,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1839 |  39,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1840 |  40,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1841 |  41,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1842 |  42,  18 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 1843 |  43,  18 |    0 |    0 | 0x0002 | 0x0002 |   0 | None
 1844 |  44,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1845 |  45,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1846 |  46,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1847 |  47,  18 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 1848 |  48,  18 | 13992 |    0 | 0x0002 | 0x0002 |   0 | None
 1849 |  49,  18 | 13992 |    0 | 0x0002 | 0x0002 |   0 | None
 1850 |  50,  18 | 13992 |    0 | 0x0002 | 0x0002 |   0 | None
 1851 |  51,  18 | 13992 |    0 | 0x0002 | 0x0002 |   0 | None
 1852 |  52,  18 | 13992 |    0 | 0x0002 | 0x0002 |   0 | None
 1853 |  53,  18 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 1854 |  54,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1855 |  55,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1856 |  56,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1857 |  57,  18 |    0 | 8264 | 0x0002 | 0x0002 |   0 | None
 1858 |  58,  18 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 1859 |  59,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1860 |  60,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1861 |  61,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1862 |  62,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1863 |  63,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1864 |  64,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1865 |  65,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1866 |  66,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1867 |  67,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1868 |  68,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1869 |  69,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1870 |  70,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1871 |  71,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1872 |  72,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1873 |  73,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1874 |  74,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1875 |  75,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1876 |  76,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1877 |  77,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1878 |  78,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1879 |  79,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1880 |  80,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1881 |  81,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1882 |  82,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1883 |  83,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1884 |  84,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1885 |  85,  18 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1886 |  86,  18 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1887 |  87,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1888 |  88,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1889 |  89,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1890 |  90,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1891 |  91,  18 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1892 |  92,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1893 |  93,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1894 |  94,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1895 |  95,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1896 |  96,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1897 |  97,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1898 |  98,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1899 |  99,  18 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1900 |   0,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1901 |   1,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1902 |   2,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1903 |   3,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1904 |   4,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1905 |   5,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1906 |   6,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1907 |   7,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1908 |   8,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1909 |   9,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1910 |  10,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1911 |  11,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1912 |  12,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1913 |  13,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1914 |  14,  19 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1915 |  15,  19 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1916 |  16,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1917 |  17,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1918 |  18,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1919 |  19,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1920 |  20,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1921 |  21,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1922 |  22,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1923 |  23,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1924 |  24,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1925 |  25,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1926 |  26,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1927 |  27,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1928 |  28,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1929 |  29,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1930 |  30,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1931 |  31,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1932 |  32,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1933 |  33,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1934 |  34,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1935 |  35,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1936 |  36,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1937 |  37,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1938 |  38,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1939 |  39,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1940 |  40,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1941 |  41,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1942 |  42,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1943 |  43,  19 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 1944 |  44,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1945 |  45,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1946 |  46,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1947 |  47,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1948 |  48,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1949 |  49,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1950 |  50,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1951 |  51,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1952 |  52,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1953 |  53,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1954 |  54,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1955 |  55,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1956 |  56,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1957 |  57,  19 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 1958 |  58,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1959 |  59,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1960 |  60,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1961 |  61,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1962 |  62,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1963 |  63,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1964 |  64,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1965 |  65,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1966 |  66,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1967 |  67,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1968 |  68,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1969 |  69,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1970 |  70,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1971 |  71,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1972 |  72,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1973 |  73,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1974 |  74,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1975 |  75,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1976 |  76,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1977 |  77,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1978 |  78,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1979 |  79,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1980 |  80,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1981 |  81,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1982 |  82,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1983 |  83,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1984 |  84,  19 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1985 |  85,  19 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 1986 |  86,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1987 |  87,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1988 |  88,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1989 |  89,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1990 |  90,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1991 |  91,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1992 |  92,  19 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 1993 |  93,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1994 |  94,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1995 |  95,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1996 |  96,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1997 |  97,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1998 |  98,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 1999 |  99,  19 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2000 |   0,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2001 |   1,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2002 |   2,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2003 |   3,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2004 |   4,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2005 |   5,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2006 |   6,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2007 |   7,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2008 |   8,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2009 |   9,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2010 |  10,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2011 |  11,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2012 |  12,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2013 |  13,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2014 |  14,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2015 |  15,  20 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2016 |  16,  20 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2017 |  17,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2018 |  18,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2019 |  19,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2020 |  20,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2021 |  21,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2022 |  22,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2023 |  23,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2024 |  24,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2025 |  25,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2026 |  26,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2027 |  27,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2028 |  28,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2029 |  29,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2030 |  30,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2031 |  31,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2032 |  32,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2033 |  33,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2034 |  34,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2035 |  35,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2036 |  36,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2037 |  37,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2038 |  38,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2039 |  39,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2040 |  40,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2041 |  41,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2042 |  42,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2043 |  43,  20 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 2044 |  44,  20 |    0 | 8264 | 0x0002 | 0x0002 |   0 | None
 2045 |  45,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2046 |  46,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2047 |  47,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2048 |  48,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2049 |  49,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2050 |  50,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2051 |  51,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2052 |  52,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2053 |  53,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2054 |  54,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2055 |  55,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2056 |  56,  20 |    0 |    0 | 0x0002 | 0x0002 |   0 | None
 2057 |  57,  20 | 6156 | 8264 | 0x0042 | 0x0042 |   0 | None
 2058 |  58,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2059 |  59,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2060 |  60,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2061 |  61,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2062 |  62,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2063 |  63,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2064 |  64,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2065 |  65,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2066 |  66,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2067 |  67,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2068 |  68,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2069 |  69,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2070 |  70,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2071 |  71,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2072 |  72,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2073 |  73,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2074 |  74,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2075 |  75,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2076 |  76,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2077 |  77,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2078 |  78,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2079 |  79,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2080 |  80,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2081 |  81,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2082 |  82,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2083 |  83,  20 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2084 |  84,  20 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2085 |  85,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2086 |  86,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2087 |  87,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2088 |  88,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2089 |  89,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2090 |  90,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2091 |  91,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2092 |  92,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2093 |  93,  20 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2094 |  94,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2095 |  95,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2096 |  96,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2097 |  97,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2098 |  98,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2099 |  99,  20 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2100 |   0,  21 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2101 |   1,  21 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2102 |   2,  21 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2103 |   3,  21 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2104 |   4,  21 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
